address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
727 W Camelback Rd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'loud', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'RestaurantsTableService': False}",75vRgse6O3P4GL_vi3Xr9Q,"['Food Stands', 'Fast Food', 'Mexican', 'Restaurants']",Phoenix,"{'Sunday': '16:30-2:00', 'Friday': '19:30-4:00', 'Saturday': '19:30-4:00', 'Thursday': '19:30-2:00'}",1,33.5089602511,-112.08341439700001,Taqueria Los Yaquis,,85013.0,191,4.5,AZ
8525 W Grand Ave,"{'HasTV': True, 'RestaurantsGoodForGroups': False, 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True}",wQeily2S8c8WpTIqUQaHQw,"['Food', 'Chicken Wings', 'Italian', 'American (Traditional)', 'Food Delivery Services', 'Restaurants', 'Pizza', 'Desserts']",Peoria,"{'Monday': '10:00-22:00', 'Tuesday': '10:00-22:00', 'Friday': '10:00-23:00', 'Wednesday': '10:00-22:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-22:00', 'Saturday': '10:00-23:00'}",1,33.5908299049,-112.251512228,Pizza Near Me,,85345.0,14,4.0,AZ
"1618 E Bell Rd, Ste 101","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",7dKIMvsTQI6zO-NYdRmrwA,"['British', 'Restaurants', 'Fish & Chips', 'Fast Food']",Phoenix,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '10:00-21:00', 'Saturday': '10:00-21:00'}",1,33.6409715,-112.04722079999999,The Codfather,,85022.0,234,3.5,AZ
5619 E Indian School Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'HasTV': True, 'RestaurantsGoodForGroups': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True}",M18hT6GFwcU7nPLPEwab2A,"['Food', 'Convenience Stores', 'Delis', 'Beer', 'Wine & Spirits', 'Grocery', 'Restaurants']",Phoenix,"{'Monday': '6:00-21:00', 'Tuesday': '6:00-21:00', 'Friday': '6:00-21:00', 'Wednesday': '6:00-21:00', 'Thursday': '6:00-21:00', 'Sunday': '6:00-20:00', 'Saturday': '6:00-21:00'}",1,33.4888156,-111.9598813,56th St Deli & Market,,85018.0,13,4.5,AZ
6131 E Southern Ave,{},CLJVMy0DYLfG80B5n-sg2A,"['Restaurants', 'Burgers', 'Fast Food']",Mesa,{},1,33.391523,-111.6991091,McDonald's,,85206.0,3,1.0,AZ
2647 W Glendale Ave,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'WiFi': 'no', 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",TBnB4iIU0pVKkAzN4T8xNg,"['Restaurants', 'Sandwiches', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Juice Bars & Smoothies', 'Specialty Food', 'Food', 'Candy Stores']",Phoenix,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:00-22:00', 'Saturday': '10:00-22:00'}",1,33.5381782,-112.1334426,Neveria Chayos,,85051.0,25,4.5,AZ
"1775 W University Dr, Ste 130","{'Alcohol': 'none', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'BusinessAcceptsBitcoin': False, 'RestaurantsTableService': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",hH36Av7cncv499KS3kjcXg,"['Food', 'Food Delivery Services', 'Soup', 'Specialty Food', 'Salad', 'Fruits & Veggies', 'Sandwiches', 'Caterers', 'Breakfast & Brunch', 'Restaurants', 'Event Planning & Services']",Tempe,"{'Monday': '7:30-16:00', 'Tuesday': '7:30-16:00', 'Friday': '7:30-16:00', 'Wednesday': '7:30-16:00', 'Thursday': '7:30-16:00', 'Sunday': '10:00-15:00', 'Saturday': '10:00-15:00'}",1,33.4213995886,-111.969152595,Arizona Sandwich Co & Catering,,85281.0,107,4.0,AZ
"225 W University Dr, Ste 101","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}, 'DogsAllowed': False, 'Alcohol': 'beer_and_wine', 'Caters': True, 'WiFi': 'free', 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",NxjUiGBNgyDErKXnmQ3s3w,"['Restaurants', 'Food', 'Coffee Roasteries', 'Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch']",Tempe,"{'Monday': '7:00-22:00', 'Tuesday': '7:00-22:00', 'Friday': '7:00-22:00', 'Wednesday': '7:00-22:00', 'Thursday': '7:00-22:00', 'Sunday': '7:00-22:00', 'Saturday': '7:00-22:00'}",1,33.4214126083,-111.94298028899999,Cartel Coffee Lab,,85281.0,628,4.0,AZ
730 S Mill Ave 102,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}",jJDKPJLzkoPeytWIzstJrA,"['Beer Gardens', 'Nightlife', 'Food', 'Bars', 'Sandwiches', 'Gastropubs', 'Restaurants', 'Breweries']",Tempe,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-1:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-1:00'}",1,33.4232737269,-111.941378139,Pedal Haus Brewery,,85281.0,234,3.5,AZ
4435 W Anthem Way,"{'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True}",jeITXwinifKXhiQ3qFFnTw,"['Sandwiches', 'Fast Food', 'Restaurants']",Anthem,{},1,33.869651399999995,-112.15490259999999,Subway,,85086.0,4,1.5,AZ
4341 N 75th St,"{'RestaurantsTableService': False, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'WiFi': 'no', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",Da4E88htQ_FTOB9HgGcdBQ,"['Food Trucks', 'Food', 'Restaurants', 'Tacos', 'Mexican']",Scottsdale,"{'Tuesday': '16:00-2:00', 'Friday': '12:00-2:00', 'Wednesday': '12:00-2:00', 'Thursday': '12:00-2:00', 'Sunday': '11:00-2:00', 'Saturday': '11:00-2:00'}",1,33.4997469438,-111.919946298,Lumberjack's Taco Shack,,85251.0,6,4.5,AZ
16913 East Enterprise Dr,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",NHHzlDZOn5wCw0G-bwAJIg,"['Coffee & Tea', 'Delis', 'Restaurants', 'Food']",Fountain Hills,"{'Tuesday': '9:00-14:00', 'Friday': '9:00-14:00', 'Wednesday': '9:00-14:00', 'Thursday': '9:00-14:00', 'Saturday': '9:00-14:00'}",1,33.5960260151,-111.71471339200001,Taste Of Grace,,85268.0,11,4.5,AZ
912 E Apache Blvd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'very_loud', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",w95B_YptshIE_y68NTyylQ,"['Mexican', 'Restaurants', 'Fast Food', 'Tex-Mex']",Tempe,"{'Monday': '4:00-4:00', 'Tuesday': '4:00-4:00', 'Friday': '4:00-4:00', 'Wednesday': '4:00-4:00', 'Thursday': '4:00-4:00', 'Sunday': '4:00-4:00', 'Saturday': '4:00-4:00'}",1,33.415094,-111.925817,Taco Bell,,85281.0,28,3.0,AZ
5833 S Central Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'RestaurantsGoodForGroups': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'GoodForKids': True}",n_7QVJdYVQcWOWLLPBNZtQ,"['Restaurants', 'Food', 'Delis', 'Grocery', 'Bakeries']",Phoenix,"{'Monday': '6:00-23:00', 'Tuesday': '6:00-23:00', 'Friday': '6:00-23:00', 'Wednesday': '6:00-23:00', 'Thursday': '6:00-23:00', 'Sunday': '6:00-23:00', 'Saturday': '6:00-23:00'}",1,33.3932148783,-112.072268799,Los Altos Ranch Market,,85040.0,6,4.0,AZ
804 E Indian School Rd,"{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'beer_and_wine', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",LLD_tG7_Dyg7AsTJoQ4ZNA,"['Pizza', 'Desserts', 'Sandwiches', 'Italian', 'Food', 'Restaurants']",Phoenix,"{'Monday': '10:30-21:00', 'Tuesday': '10:30-21:00', 'Friday': '10:30-20:00', 'Wednesday': '10:30-21:00', 'Thursday': '10:30-21:00', 'Saturday': '16:00-20:00'}",1,33.4949463,-112.06381840000002,Slice of Sicily,,85014.0,12,4.0,AZ
15240 N. 32nd Street,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': True}",qB15WElGAlI_eGWjn0kT2w,"['Restaurants', 'Mexican', 'Tex-Mex', 'Fast Food']",Phoenix,"{'Monday': '7:00-0:00', 'Tuesday': '7:00-0:00', 'Friday': '7:00-0:00', 'Wednesday': '7:00-0:00', 'Thursday': '7:00-0:00', 'Sunday': '7:00-0:00', 'Saturday': '7:00-0:00'}",1,33.6259,-112.0136,Taco Bell,,85032.0,14,2.0,AZ
6665 W Bell Rd,"{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'RestaurantsTableService': False}",pShTQXGREXpq5RgvYGcFww,"['Restaurants', 'American (Traditional)', 'Barbeque', 'Comfort Food']",Glendale,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-22:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-22:00'}",1,33.6378,-112.20186799999999,Boston Market,,85308.0,18,3.5,AZ
"9524 W Camelback Rd Space 180, Ste 130","{'Alcohol': 'none', 'HasTV': True, 'NoiseLevel': 'quiet', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'no', 'Caters': True, 'WiFi': 'no', 'RestaurantsReservations': False, 'RestaurantsTableService': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 1, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'DriveThru': False}",cNKz8nAMpOGl-i0hH-h1JA,"['Restaurants', 'Fast Food', 'Chinese']",Glendale,"{'Monday': '10:00-21:30', 'Tuesday': '10:00-21:30', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:30', 'Thursday': '10:00-21:30', 'Sunday': '10:00-21:00', 'Saturday': '10:00-22:00'}",1,33.5089357,-112.26465590000001,Panda Express,,85308.0,14,2.5,AZ
"53 West Thomas Rd, Ste B","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",88YhJ1Dfh8Y3uD7YoAxfHw,"['Restaurants', 'Mediterranean', 'Fast Food', 'Sandwiches']",Phoenix,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '10:00-21:00', 'Saturday': '10:00-21:00'}",1,33.479993,-112.076718,Pita Pit,,85013.0,8,4.0,AZ
"2929 N 75th Ave, Ste 29","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BikeParking': False, 'RestaurantsDelivery': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",KsNZgnE0tFblW4Rfu72mZg,"['American (New)', 'Pizza', 'Food', 'Food Delivery Services', 'Italian', 'Restaurants']",Phoenix,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-22:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-22:00', 'Sunday': '10:00-21:00', 'Saturday': '10:00-22:00'}",1,33.4815508,-112.21960690000002,Zella's Pizza And Cheesesteaks,,85033.0,49,3.0,AZ
"5130 N 19th Ave, Ste 2","{'RestaurantsTableService': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'quiet', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",HVsQftDkmNsI2GGyy0mjig,"['Japanese', 'Restaurants', 'Fast Food']",Phoenix,"{'Monday': '10:30-19:30', 'Tuesday': '10:30-19:30', 'Friday': '10:30-19:30', 'Wednesday': '10:30-19:30', 'Thursday': '10:30-19:30', 'Saturday': '11:00-19:00'}",1,33.512726,-112.10039590000001,Ichi Bowl,,85015.0,38,3.5,AZ
"7122 E Greenway Pkwy, Ste 100","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'WiFi': 'no', 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 3, 'BikeParking': True, 'RestaurantsTakeOut': False, 'WheelchairAccessible': True}",zq68Tu0QywNU7Si_SQMi7w,"['Restaurants', 'Specialty Schools', 'Coffee & Tea', 'Food', 'Specialty Food', 'Breakfast & Brunch', 'Home & Garden', 'Personal Shopping', 'Kitchen & Bath', 'Arts & Crafts', 'Cooking Schools', 'Shopping', 'Education', 'Cooking Classes']",Scottsdale,"{'Monday': '10:00-21:00', 'Tuesday': '10:00-21:00', 'Friday': '10:00-21:00', 'Wednesday': '10:00-21:00', 'Thursday': '10:00-21:00', 'Sunday': '11:00-18:00', 'Saturday': '10:00-21:00'}",1,33.623674842,-111.927672786,Sur La Table,,85254.0,33,4.0,AZ
5813 N 7th St,"{'Alcohol': 'full_bar', 'HasTV': True, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'Caters': True, 'WiFi': 'free', 'RestaurantsReservations': True, 'RestaurantsTableService': True, 'RestaurantsTakeOut': True, 'GoodForKids': False, 'HappyHour': True, 'GoodForDancing': False, 'DogsAllowed': True, 'BikeParking': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': True, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'CoatCheck': False, 'Smoking': 'no', 'WheelchairAccessible': True}",EM4Qo0Tm40H8Nfk3s8Dy0g,"['Restaurants', 'Pubs', 'Gastropubs', 'American (Traditional)', 'Nightlife', 'Bars', 'Breweries', 'Food']",Phoenix,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-23:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-23:00'}",1,33.5222176562,-112.06424632,The Phoenix Ale Brewery Central Kitchen,,85014.0,152,4.5,AZ
2929 W Acoma Dr,"{'RestaurantsTableService': False, 'DogsAllowed': True, 'Alcohol': 'none', 'Caters': True, 'HasTV': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False, 'BikeParking': False, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'WheelchairAccessible': False, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}}",pTr0UQn7oWW4wxF6qPEXdw,"['Chinese', 'Street Vendors', 'Restaurants', 'Food', 'Food Trucks']",Phoenix,"{'Monday': '18:00-21:00', 'Tuesday': '18:00-21:00', 'Friday': '18:00-21:00', 'Wednesday': '18:00-21:00', 'Thursday': '18:00-21:00', 'Sunday': '18:00-21:00', 'Saturday': '18:00-21:00'}",1,33.617434533499996,-112.121419944,Mein Man,,85053.0,3,5.0,AZ
